Wikidata ID,nLab
[Q1627597](https://www.wikidata.org/wiki/Q1627597),https://ncatlab.org/nlab/show/Hopf%2Balgebra
[Q18207846](https://www.wikidata.org/wiki/Q18207846),https://ncatlab.org/nlab/show/Hopf%2Balgebroid
[Q18350004](https://www.wikidata.org/wiki/Q18350004),https://ncatlab.org/nlab/show/Hopf%2Bconstruction
[Q1627604](https://www.wikidata.org/wiki/Q1627604),https://ncatlab.org/nlab/show/Hopf%2Bfibration
[Q5900509](https://www.wikidata.org/wiki/Q5900509),https://ncatlab.org/nlab/show/Hopf%2Binvariant
[Q5900509](https://www.wikidata.org/wiki/Q5900509),https://ncatlab.org/nlab/show/Hopf%2Binvariant%2Bone
[Q864313](https://www.wikidata.org/wiki/Q864313),https://ncatlab.org/nlab/show/Hopf%2Blink
[Q5900529](https://www.wikidata.org/wiki/Q5900529),https://ncatlab.org/nlab/show/Hopfian%2Bgroup
[Q5902878](https://www.wikidata.org/wiki/Q5902878),https://ncatlab.org/nlab/show/Horatiu%2BNastase
[Q5906080](https://www.wikidata.org/wiki/Q5906080),https://ncatlab.org/nlab/show/horseshoe%2Blemma
[Q20180377](https://www.wikidata.org/wiki/Q20180377),https://ncatlab.org/nlab/show/Horst%2BHerrlich
[Q1253487](https://www.wikidata.org/wiki/Q1253487),https://ncatlab.org/nlab/show/Horst%2BSchubert
[Q869874](https://www.wikidata.org/wiki/Q869874),https://ncatlab.org/nlab/show/hosohedron
[Q951426](https://www.wikidata.org/wiki/Q951426),https://ncatlab.org/nlab/show/Howard%2BGeorgi
[Q1142825](https://www.wikidata.org/wiki/Q1142825),https://ncatlab.org/nlab/show/HowTo
[Q10769120](https://www.wikidata.org/wiki/Q10769120),https://ncatlab.org/nlab/show/Ho%C3%A0ng%2BXu%C3%A2n%2BS%C3%ADnh
[Q179916](https://www.wikidata.org/wiki/Q179916),https://ncatlab.org/nlab/show/Hubble%27s%2Blaw
[Q4102227](https://www.wikidata.org/wiki/Q4102227),https://ncatlab.org/nlab/show/Hubert%2BWagner
[Q370046](https://www.wikidata.org/wiki/Q370046),https://ncatlab.org/nlab/show/Hugh%2BEverett%2BIII
[Q47006433](https://www.wikidata.org/wiki/Q47006433),https://ncatlab.org/nlab/show/Hugh%2BOsborn
[Q5932853](https://www.wikidata.org/wiki/Q5932853),https://ncatlab.org/nlab/show/Hugh%2BThomas
[Q15222792](https://www.wikidata.org/wiki/Q15222792),https://ncatlab.org/nlab/show/Hugo%2BRossi
[Q226072](https://www.wikidata.org/wiki/Q226072),https://ncatlab.org/nlab/show/Hugo%2BSteinhaus
[Q493941](https://www.wikidata.org/wiki/Q493941),https://ncatlab.org/nlab/show/Hurewicz%2Bfibration
[Q2394548](https://www.wikidata.org/wiki/Q2394548),https://ncatlab.org/nlab/show/Hurewicz%2Btheorem
[Q1639493](https://www.wikidata.org/wiki/Q1639493),https://ncatlab.org/nlab/show/Huzihiro%2BAraki
[Q216320](https://www.wikidata.org/wiki/Q216320),https://ncatlab.org/nlab/show/hydrodynamics
[Q6643508](https://www.wikidata.org/wiki/Q6643508),https://ncatlab.org/nlab/show/hydrogen%2Batom
[Q1406191](https://www.wikidata.org/wiki/Q1406191),https://ncatlab.org/nlab/show/hydrogen%2Bline
[Q517990](https://www.wikidata.org/wiki/Q517990),https://ncatlab.org/nlab/show/Hyman%2BBass
[Q5469970](https://www.wikidata.org/wiki/Q5469970),https://ncatlab.org/nlab/show/hyperalgebra
[Q165301](https://www.wikidata.org/wiki/Q165301),https://ncatlab.org/nlab/show/hyperbola
[Q5957770](https://www.wikidata.org/wiki/Q5957770),https://ncatlab.org/nlab/show/hyperbolic%2B3-manifold
[Q1878538](https://www.wikidata.org/wiki/Q1878538),https://ncatlab.org/nlab/show/hyperbolic%2B3-space
[Q204034](https://www.wikidata.org/wiki/Q204034),https://ncatlab.org/nlab/show/hyperbolic%2Bcosine
[Q204034](https://www.wikidata.org/wiki/Q204034),https://ncatlab.org/nlab/show/hyperbolic%2Bfunction
[Q209306](https://www.wikidata.org/wiki/Q209306),https://ncatlab.org/nlab/show/hyperbolic%2Bgeometry
[Q5957788](https://www.wikidata.org/wiki/Q5957788),https://ncatlab.org/nlab/show/hyperbolic%2Blink
[Q2619102](https://www.wikidata.org/wiki/Q2619102),https://ncatlab.org/nlab/show/hyperbolic%2Bmanifold
[Q209306](https://www.wikidata.org/wiki/Q209306),https://ncatlab.org/nlab/show/hyperbolic%2Bplane
[Q204034](https://www.wikidata.org/wiki/Q204034),https://ncatlab.org/nlab/show/hyperbolic%2Bsine
[Q204034](https://www.wikidata.org/wiki/Q204034),https://ncatlab.org/nlab/show/hyperbolic%2Btangent
[Q1194002](https://www.wikidata.org/wiki/Q1194002),https://ncatlab.org/nlab/show/hypercharge
[Q5958057](https://www.wikidata.org/wiki/Q5958057),https://ncatlab.org/nlab/show/hypercohomology
[Q5957904](https://www.wikidata.org/wiki/Q5957904),https://ncatlab.org/nlab/show/hypercomplex%2Bmanifold
[Q837414](https://www.wikidata.org/wiki/Q837414),https://ncatlab.org/nlab/show/hypercomplex%2Bnumber
[Q2661997](https://www.wikidata.org/wiki/Q2661997),https://ncatlab.org/nlab/show/hypercomputation
[Q30674136](https://www.wikidata.org/wiki/Q30674136),https://ncatlab.org/nlab/show/hypercover
[Q213723](https://www.wikidata.org/wiki/Q213723),https://ncatlab.org/nlab/show/hypercube
[Q5957927](https://www.wikidata.org/wiki/Q5957927),https://ncatlab.org/nlab/show/hyperdescent
[Q5957938](https://www.wikidata.org/wiki/Q5957938),https://ncatlab.org/nlab/show/hyperdeterminant
[Q1567017](https://www.wikidata.org/wiki/Q1567017),https://ncatlab.org/nlab/show/hyperfunction
[Q21028472](https://www.wikidata.org/wiki/Q21028472),https://ncatlab.org/nlab/show/hypergeometric%2Bfunction
[Q840247](https://www.wikidata.org/wiki/Q840247),https://ncatlab.org/nlab/show/hypergraph
[Q5958653](https://www.wikidata.org/wiki/Q5958653),https://ncatlab.org/nlab/show/hypergroup
[Q3082377](https://www.wikidata.org/wiki/Q3082377),https://ncatlab.org/nlab/show/hyperk%C3%A4hler%2Bmanifold
[Q188524](https://www.wikidata.org/wiki/Q188524),https://ncatlab.org/nlab/show/hypermatrix
[Q657586](https://www.wikidata.org/wiki/Q657586),https://ncatlab.org/nlab/show/hyperplane
[Q7049089](https://www.wikidata.org/wiki/Q7049089),https://ncatlab.org/nlab/show/hyperset
[Q25303757](https://www.wikidata.org/wiki/Q25303757),https://ncatlab.org/nlab/show/hypersimplex
[Q5958653](https://www.wikidata.org/wiki/Q5958653),https://ncatlab.org/nlab/show/hyperstructure
[Q973321](https://www.wikidata.org/wiki/Q973321),https://ncatlab.org/nlab/show/hypersurface
[Q5961184](https://www.wikidata.org/wiki/Q5961184),https://ncatlab.org/nlab/show/hypostatic%2Babstraction
[Q41719](https://www.wikidata.org/wiki/Q41719),https://ncatlab.org/nlab/show/hypothesis
[Q137885](https://www.wikidata.org/wiki/Q137885),https://ncatlab.org/nlab/show/Hypothesis%2BH
[Q104173](https://www.wikidata.org/wiki/Q104173),https://ncatlab.org/nlab/show/H%C3%A9l%C3%A8ne%2BEsnault
[Q731894](https://www.wikidata.org/wiki/Q731894),https://ncatlab.org/nlab/show/H%C3%B6lder%27s%2Binequality
[Q5964696](https://www.wikidata.org/wiki/Q5964696),https://ncatlab.org/nlab/show/H%C3%B6rmander%27s%2Bcondition
[Q1655419](https://www.wikidata.org/wiki/Q1655419),https://ncatlab.org/nlab/show/Ian%2BAffleck
[Q1655425](https://www.wikidata.org/wiki/Q1655425),https://ncatlab.org/nlab/show/Ian%2BAgol
[Q441111](https://www.wikidata.org/wiki/Q441111),https://ncatlab.org/nlab/show/Ian%2BG.%2BMacdonald
[Q5981718](https://www.wikidata.org/wiki/Q5981718),https://ncatlab.org/nlab/show/Ian%2BGrojnowski
[Q5982605](https://www.wikidata.org/wiki/Q5982605),https://ncatlab.org/nlab/show/Ian%2BPorteous
[Q3147326](https://www.wikidata.org/wiki/Q3147326),https://ncatlab.org/nlab/show/Ian%2BStark
[Q704493](https://www.wikidata.org/wiki/Q704493),https://ncatlab.org/nlab/show/Ib%2BMadsen
[Q30139391](https://www.wikidata.org/wiki/Q30139391),https://ncatlab.org/nlab/show/Ibrahima%2BBah
[Q1656389](https://www.wikidata.org/wiki/Q1656389),https://ncatlab.org/nlab/show/Ichiro%2BSatake
[Q7496814](https://www.wikidata.org/wiki/Q7496814),https://ncatlab.org/nlab/show/Ichiro%2BShimada
[Q132137](https://www.wikidata.org/wiki/Q132137),https://ncatlab.org/nlab/show/icon
[Q5986738](https://www.wikidata.org/wiki/Q5986738),https://ncatlab.org/nlab/show/icosahedral%2Bgroup
[Q188758](https://www.wikidata.org/wiki/Q188758),https://ncatlab.org/nlab/show/icosahedron
[Q1656686](https://www.wikidata.org/wiki/Q1656686),https://ncatlab.org/nlab/show/ideal
[Q912083](https://www.wikidata.org/wiki/Q912083),https://ncatlab.org/nlab/show/ideal%2Bclass%2Bgroup
[Q33442](https://www.wikidata.org/wiki/Q33442),https://ncatlab.org/nlab/show/idealism
[Q2243424](https://www.wikidata.org/wiki/Q2243424),https://ncatlab.org/nlab/show/idempotent
[Q17028929](https://www.wikidata.org/wiki/Q17028929),https://ncatlab.org/nlab/show/idempotent%2Brelation
[Q1333055](https://www.wikidata.org/wiki/Q1333055),https://ncatlab.org/nlab/show/idempotent%2Bsemiring
[Q130998](https://www.wikidata.org/wiki/Q130998),https://ncatlab.org/nlab/show/identification
[Q609647](https://www.wikidata.org/wiki/Q609647),https://ncatlab.org/nlab/show/identity
[Q5988368](https://www.wikidata.org/wiki/Q5988368),https://ncatlab.org/nlab/show/identity%2Bcomponent
[Q185813](https://www.wikidata.org/wiki/Q185813),https://ncatlab.org/nlab/show/identity%2Belement
[Q321119](https://www.wikidata.org/wiki/Q321119),https://ncatlab.org/nlab/show/identity%2Bfunction
[Q864475](https://www.wikidata.org/wiki/Q864475),https://ncatlab.org/nlab/show/identity%2Bfunctor
[Q193794](https://www.wikidata.org/wiki/Q193794),https://ncatlab.org/nlab/show/identity%2Bmatrix
[Q1948412](https://www.wikidata.org/wiki/Q1948412),https://ncatlab.org/nlab/show/identity%2Bmorphism
[Q1442189](https://www.wikidata.org/wiki/Q1442189),https://ncatlab.org/nlab/show/identity%2Bnatural%2Btransformation
[Q525506](https://www.wikidata.org/wiki/Q525506),https://ncatlab.org/nlab/show/identity%2Bof%2Bindiscernibles
[Q5988389](https://www.wikidata.org/wiki/Q5988389),https://ncatlab.org/nlab/show/identity%2Bsystem
[Q6059147](https://www.wikidata.org/wiki/Q6059147),https://ncatlab.org/nlab/show/identity%2Btype
[Q184511](https://www.wikidata.org/wiki/Q184511),https://ncatlab.org/nlab/show/idiom
[Q167048](https://www.wikidata.org/wiki/Q167048),https://ncatlab.org/nlab/show/Ieke%2BMoerdijk
[Q4868564](https://www.wikidata.org/wiki/Q4868564),https://ncatlab.org/nlab/show/Igor%2BBatalin
[Q339333](https://www.wikidata.org/wiki/Q339333),https://ncatlab.org/nlab/show/Igor%2BDolgachev
[Q1657690](https://www.wikidata.org/wiki/Q1657690),https://ncatlab.org/nlab/show/Igor%2BFrenkel
[Q1239168](https://www.wikidata.org/wiki/Q1239168),https://ncatlab.org/nlab/show/Igor%2BKlebanov
[Q5993638](https://www.wikidata.org/wiki/Q5993638),https://ncatlab.org/nlab/show/Igor%2BRivin
[Q710920](https://www.wikidata.org/wiki/Q710920),https://ncatlab.org/nlab/show/Igor%2BShafarevich
[Q1657822](https://www.wikidata.org/wiki/Q1657822),https://ncatlab.org/nlab/show/Igor%2BTyutin
[Q21175464](https://www.wikidata.org/wiki/Q21175464),https://ncatlab.org/nlab/show/IKKT%2Bmatrix%2Bmodel
[Q1658686](https://www.wikidata.org/wiki/Q1658686),https://ncatlab.org/nlab/show/Ilka%2BAgricola
[Q183509](https://www.wikidata.org/wiki/Q183509),https://ncatlab.org/nlab/show/Ilya%2BPrigogine
[Q860623](https://www.wikidata.org/wiki/Q860623),https://ncatlab.org/nlab/show/image
[Q9165172](https://www.wikidata.org/wiki/Q9165172),https://ncatlab.org/nlab/show/imaginary%2Bnumber
[Q193796](https://www.wikidata.org/wiki/Q193796),https://ncatlab.org/nlab/show/imaginary%2Bunit
[Q15297666](https://www.wikidata.org/wiki/Q15297666),https://ncatlab.org/nlab/show/immanant
[Q9312](https://www.wikidata.org/wiki/Q9312),https://ncatlab.org/nlab/show/Immanuel%2BKant
[Q574523](https://www.wikidata.org/wiki/Q574523),https://ncatlab.org/nlab/show/immersion
[Q275596](https://www.wikidata.org/wiki/Q275596),https://ncatlab.org/nlab/show/imperative%2Bprogramming
[Q848375](https://www.wikidata.org/wiki/Q848375),https://ncatlab.org/nlab/show/implicit%2Bfunction%2Btheorem
[Q6007562](https://www.wikidata.org/wiki/Q6007562),https://ncatlab.org/nlab/show/imprecise%2Bprobability
[Q1791165](https://www.wikidata.org/wiki/Q1791165),https://ncatlab.org/nlab/show/Imre%2BSimon
[Q1331373](https://www.wikidata.org/wiki/Q1331373),https://ncatlab.org/nlab/show/inaccessible%2Bcardinal
[Q4582901](https://www.wikidata.org/wiki/Q4582901),https://ncatlab.org/nlab/show/incidence%2Bgeometry
[Q1663694](https://www.wikidata.org/wiki/Q1663694),https://ncatlab.org/nlab/show/inclusion%2Bfunction
[Q849335](https://www.wikidata.org/wiki/Q849335),https://ncatlab.org/nlab/show/inclusion-exclusion
[Q200787](https://www.wikidata.org/wiki/Q200787),https://ncatlab.org/nlab/show/incompleteness%2Btheorem
[Q1319773](https://www.wikidata.org/wiki/Q1319773),https://ncatlab.org/nlab/show/inconsistency
[Q6060434](https://www.wikidata.org/wiki/Q6060434),https://ncatlab.org/nlab/show/ind-object
[Q19597588](https://www.wikidata.org/wiki/Q19597588),https://ncatlab.org/nlab/show/ind-scheme
[Q6015623](https://www.wikidata.org/wiki/Q6015623),https://ncatlab.org/nlab/show/Indagationes%2BMathematicae
[Q114326](https://www.wikidata.org/wiki/Q114326),https://ncatlab.org/nlab/show/indefinite%2Bintegral
[Q1464168](https://www.wikidata.org/wiki/Q1464168),https://ncatlab.org/nlab/show/index
[Q1464168](https://www.wikidata.org/wiki/Q1464168),https://ncatlab.org/nlab/show/index%2Bof%2Ba%2Bsubgroup
[Q755991](https://www.wikidata.org/wiki/Q755991),https://ncatlab.org/nlab/show/index%2Btheorem
[Q25099576](https://www.wikidata.org/wiki/Q25099576),https://ncatlab.org/nlab/show/indexed%2Bcategory
[Q25098934](https://www.wikidata.org/wiki/Q25098934),https://ncatlab.org/nlab/show/indiscrete%2Bcategory
[Q17048352](https://www.wikidata.org/wiki/Q17048352),https://ncatlab.org/nlab/show/induced%2Bcharacter
[Q3855711](https://www.wikidata.org/wiki/Q3855711),https://ncatlab.org/nlab/show/induced%2Bmetric
[Q3427423](https://www.wikidata.org/wiki/Q3427423),https://ncatlab.org/nlab/show/induced%2Brepresentation
[Q178377](https://www.wikidata.org/wiki/Q178377),https://ncatlab.org/nlab/show/induction
[Q2466486](https://www.wikidata.org/wiki/Q2466486),https://ncatlab.org/nlab/show/inductive%2Bdefinition
[Q841816](https://www.wikidata.org/wiki/Q841816),https://ncatlab.org/nlab/show/inductive%2Bdimension
[Q6059147](https://www.wikidata.org/wiki/Q6059147),https://ncatlab.org/nlab/show/inductive%2Bfamily
[Q906015](https://www.wikidata.org/wiki/Q906015),https://ncatlab.org/nlab/show/inductive%2Blimit
[Q484511](https://www.wikidata.org/wiki/Q484511),https://ncatlab.org/nlab/show/inductive%2Breasoning
[Q17092426](https://www.wikidata.org/wiki/Q17092426),https://ncatlab.org/nlab/show/inductive%2Btype
[Q3027672](https://www.wikidata.org/wiki/Q3027672),https://ncatlab.org/nlab/show/inelastic%2Bscattering
[Q28113351](https://www.wikidata.org/wiki/Q28113351),https://ncatlab.org/nlab/show/inequality
[Q1076611](https://www.wikidata.org/wiki/Q1076611),https://ncatlab.org/nlab/show/inferior%2Blimit
[Q6505076](https://www.wikidata.org/wiki/Q6505076),https://ncatlab.org/nlab/show/infinitary%2BLawvere%2Btheory
[Q6029713](https://www.wikidata.org/wiki/Q6029713),https://ncatlab.org/nlab/show/infinitary%2Blogic
[Q163875](https://www.wikidata.org/wiki/Q163875),https://ncatlab.org/nlab/show/infinite%2Bcardinal
[Q2066070](https://www.wikidata.org/wiki/Q2066070),https://ncatlab.org/nlab/show/infinite%2Bloop%2Bspace
[Q1069891](https://www.wikidata.org/wiki/Q1069891),https://ncatlab.org/nlab/show/infinite%2Bnumber
[Q2266843](https://www.wikidata.org/wiki/Q2266843),https://ncatlab.org/nlab/show/infinite%2Bproduct
[Q205140](https://www.wikidata.org/wiki/Q205140),https://ncatlab.org/nlab/show/infinite%2Bset
[Q622679](https://www.wikidata.org/wiki/Q622679),https://ncatlab.org/nlab/show/infinite-dimensional%2BLie%2Bgroup
[Q4139289](https://www.wikidata.org/wiki/Q4139289),https://ncatlab.org/nlab/show/infinitesimal%2Banalysis
[Q193885](https://www.wikidata.org/wiki/Q193885),https://ncatlab.org/nlab/show/infinitesimal%2Bnumber
[Q205](https://www.wikidata.org/wiki/Q205),https://ncatlab.org/nlab/show/infinity
[Q7269442](https://www.wikidata.org/wiki/Q7269442),https://ncatlab.org/nlab/show/infinity-category
[Q25098768](https://www.wikidata.org/wiki/Q25098768),https://ncatlab.org/nlab/show/infinity-topos
[Q11028](https://www.wikidata.org/wiki/Q11028),https://ncatlab.org/nlab/show/information
[Q3798604](https://www.wikidata.org/wiki/Q3798604),https://ncatlab.org/nlab/show/information%2Bgeometry
[Q131222](https://www.wikidata.org/wiki/Q131222),https://ncatlab.org/nlab/show/information%2Btheory
[Q6031458](https://www.wikidata.org/wiki/Q6031458),https://ncatlab.org/nlab/show/infraparticle
[Q3032223](https://www.wikidata.org/wiki/Q3032223),https://ncatlab.org/nlab/show/infrared%2Bdivergence
[Q6032872](https://www.wikidata.org/wiki/Q6032872),https://ncatlab.org/nlab/show/Ingo%2BKirsch
[Q6033616](https://www.wikidata.org/wiki/Q6033616),https://ncatlab.org/nlab/show/inhabited%2Bset
[Q6033847](https://www.wikidata.org/wiki/Q6033847),https://ncatlab.org/nlab/show/inhomogeneous%2Bcosmology
[Q6034125](https://www.wikidata.org/wiki/Q6034125),https://ncatlab.org/nlab/show/initial%2Balgebra
[Q529752](https://www.wikidata.org/wiki/Q529752),https://ncatlab.org/nlab/show/initial%2Bobject
[Q10167591](https://www.wikidata.org/wiki/Q10167591),https://ncatlab.org/nlab/show/initial%2Bvalue%2Bproblem
[Q182003](https://www.wikidata.org/wiki/Q182003),https://ncatlab.org/nlab/show/injection
[Q6034324](https://www.wikidata.org/wiki/Q6034324),https://ncatlab.org/nlab/show/injective%2Benvelope
[Q2716519](https://www.wikidata.org/wiki/Q2716519),https://ncatlab.org/nlab/show/injective%2Bmodule
[Q1625040](https://www.wikidata.org/wiki/Q1625040),https://ncatlab.org/nlab/show/injective%2Bobject
[Q1139583](https://www.wikidata.org/wiki/Q1139583),https://ncatlab.org/nlab/show/inner%2Bautomorphism
[Q214159](https://www.wikidata.org/wiki/Q214159),https://ncatlab.org/nlab/show/inner%2Bproduct%2Bspace
[Q21004260](https://www.wikidata.org/wiki/Q21004260),https://ncatlab.org/nlab/show/inquiry
[Q1192916](https://www.wikidata.org/wiki/Q1192916),https://ncatlab.org/nlab/show/instanton
[Q178706](https://www.wikidata.org/wiki/Q178706),https://ncatlab.org/nlab/show/institution
[Q12503](https://www.wikidata.org/wiki/Q12503),https://ncatlab.org/nlab/show/integer
[Q319400](https://www.wikidata.org/wiki/Q319400),https://ncatlab.org/nlab/show/integers%2Bmodulo%2Bn
[Q1957758](https://www.wikidata.org/wiki/Q1957758),https://ncatlab.org/nlab/show/integrable%2Bsystem
[Q80091](https://www.wikidata.org/wiki/Q80091),https://ncatlab.org/nlab/show/integral
[Q80091](https://www.wikidata.org/wiki/Q80091),https://ncatlab.org/nlab/show/integral%2Bcalculus
[Q1493740](https://www.wikidata.org/wiki/Q1493740),https://ncatlab.org/nlab/show/integral%2Bclosure
[Q3001145](https://www.wikidata.org/wiki/Q3001145),https://ncatlab.org/nlab/show/integral%2Bcurrent
[Q628792](https://www.wikidata.org/wiki/Q628792),https://ncatlab.org/nlab/show/integral%2Bdomain
[Q1143138](https://www.wikidata.org/wiki/Q1143138),https://ncatlab.org/nlab/show/integral%2BHodge%2Bconjecture
[Q16783922](https://www.wikidata.org/wiki/Q16783922),https://ncatlab.org/nlab/show/integral%2Bscheme
[Q877802](https://www.wikidata.org/wiki/Q877802),https://ncatlab.org/nlab/show/integral%2Btransform
[Q80091](https://www.wikidata.org/wiki/Q80091),https://ncatlab.org/nlab/show/integrand
[Q273328](https://www.wikidata.org/wiki/Q273328),https://ncatlab.org/nlab/show/integration%2Bby%2Bparts
[Q6059147](https://www.wikidata.org/wiki/Q6059147),https://ncatlab.org/nlab/show/intensional%2Btype%2Btheory
[Q19597596](https://www.wikidata.org/wiki/Q19597596),https://ncatlab.org/nlab/show/inter-universal%2BTeichm%C3%BCller%2Btheory
[Q52948](https://www.wikidata.org/wiki/Q52948),https://ncatlab.org/nlab/show/interaction
[Q862761](https://www.wikidata.org/wiki/Q862761),https://ncatlab.org/nlab/show/interior
[Q862761](https://www.wikidata.org/wiki/Q862761),https://ncatlab.org/nlab/show/interior%2Bpoint
[Q17098136](https://www.wikidata.org/wiki/Q17098136),https://ncatlab.org/nlab/show/intermediate%2BJacobian
[Q245098](https://www.wikidata.org/wiki/Q245098),https://ncatlab.org/nlab/show/intermediate%2Bvalue%2Btheorem
[Q6047782](https://www.wikidata.org/wiki/Q6047782),https://ncatlab.org/nlab/show/internal%2Bcategory
[Q5887297](https://www.wikidata.org/wiki/Q5887297),https://ncatlab.org/nlab/show/internal%2Bhom
[Q1319773](https://www.wikidata.org/wiki/Q1319773),https://ncatlab.org/nlab/show/internal%2Blogic
[Q5287598](https://www.wikidata.org/wiki/Q5287598),https://ncatlab.org/nlab/show/internal%2Brelation
[Q6047933](https://www.wikidata.org/wiki/Q6047933),https://ncatlab.org/nlab/show/internal%2Bset
[Q1666284](https://www.wikidata.org/wiki/Q1666284),https://ncatlab.org/nlab/show/internal%2Bset%2Btheory
[Q6664549](https://www.wikidata.org/wiki/Q6664549),https://ncatlab.org/nlab/show/internal%2Bsymmetry
[Q1339807](https://www.wikidata.org/wiki/Q1339807),https://ncatlab.org/nlab/show/internalization
[Q187631](https://www.wikidata.org/wiki/Q187631),https://ncatlab.org/nlab/show/interpolation
[Q899137](https://www.wikidata.org/wiki/Q899137),https://ncatlab.org/nlab/show/interpretation%2Bof%2Bquantum%2Bmechanics
[Q17141489](https://www.wikidata.org/wiki/Q17141489),https://ncatlab.org/nlab/show/intersection
[Q6056721](https://www.wikidata.org/wiki/Q6056721),https://ncatlab.org/nlab/show/intersection%2Bcohomology
[Q638846](https://www.wikidata.org/wiki/Q638846),https://ncatlab.org/nlab/show/intersection%2Bnumber
[Q15176852](https://www.wikidata.org/wiki/Q15176852),https://ncatlab.org/nlab/show/intersection%2Btheory
[Q256355](https://www.wikidata.org/wiki/Q256355),https://ncatlab.org/nlab/show/intertwiner
[Q185148](https://www.wikidata.org/wiki/Q185148),https://ncatlab.org/nlab/show/interval
[Q1671453](https://www.wikidata.org/wiki/Q1671453),https://ncatlab.org/nlab/show/interval%2Barithmetic
[Q176786](https://www.wikidata.org/wiki/Q176786),https://ncatlab.org/nlab/show/intuitionistic%2Blogic
[Q10879018](https://www.wikidata.org/wiki/Q10879018),https://ncatlab.org/nlab/show/intuitionistic%2Bmathematics
[Q188211](https://www.wikidata.org/wiki/Q188211),https://ncatlab.org/nlab/show/invariant
[Q2920801](https://www.wikidata.org/wiki/Q2920801),https://ncatlab.org/nlab/show/invariant%2Bpolynomial
[Q1855669](https://www.wikidata.org/wiki/Q1855669),https://ncatlab.org/nlab/show/invariant%2Btheory
[Q338057](https://www.wikidata.org/wiki/Q338057),https://ncatlab.org/nlab/show/inverse
[Q191884](https://www.wikidata.org/wiki/Q191884),https://ncatlab.org/nlab/show/inverse%2Bfunction
[Q931001](https://www.wikidata.org/wiki/Q931001),https://ncatlab.org/nlab/show/inverse%2Bfunction%2Btheorem
[Q2358071](https://www.wikidata.org/wiki/Q2358071),https://ncatlab.org/nlab/show/inverse%2BGalois%2Bproblem
[Q860623](https://www.wikidata.org/wiki/Q860623),https://ncatlab.org/nlab/show/inverse%2Bimage
[Q2634828](https://www.wikidata.org/wiki/Q2634828),https://ncatlab.org/nlab/show/inverse%2Blimit
[Q242188](https://www.wikidata.org/wiki/Q242188),https://ncatlab.org/nlab/show/inverse%2Bmatrix
[Q3022118](https://www.wikidata.org/wiki/Q3022118),https://ncatlab.org/nlab/show/inverse%2Bsemigroup
[Q917476](https://www.wikidata.org/wiki/Q917476),https://ncatlab.org/nlab/show/inverse%2Btemperature
[Q674533](https://www.wikidata.org/wiki/Q674533),https://ncatlab.org/nlab/show/inverse%2Btrigonometric%2Bfunction
[Q324963](https://www.wikidata.org/wiki/Q324963),https://ncatlab.org/nlab/show/inverter
[Q846862](https://www.wikidata.org/wiki/Q846862),https://ncatlab.org/nlab/show/involution
[Q368288](https://www.wikidata.org/wiki/Q368288),https://ncatlab.org/nlab/show/Ioan%2BJames
[Q607728](https://www.wikidata.org/wiki/Q607728),https://ncatlab.org/nlab/show/irrational%2Bnumber
[Q600043](https://www.wikidata.org/wiki/Q600043),https://ncatlab.org/nlab/show/irreducible%2Bcharacter
[Q6073574](https://www.wikidata.org/wiki/Q6073574),https://ncatlab.org/nlab/show/irreducible%2Bcomponent
[Q2989575](https://www.wikidata.org/wiki/Q2989575),https://ncatlab.org/nlab/show/irreducible%2Belement
[Q17098198](https://www.wikidata.org/wiki/Q17098198),https://ncatlab.org/nlab/show/irreducible%2Bideal
[Q3598797](https://www.wikidata.org/wiki/Q3598797),https://ncatlab.org/nlab/show/irreducible%2Bmanifold
[Q1476663](https://www.wikidata.org/wiki/Q1476663),https://ncatlab.org/nlab/show/irreducible%2Bpolynomial
[Q13690522](https://www.wikidata.org/wiki/Q13690522),https://ncatlab.org/nlab/show/irreducible%2Brepresentation
[Q1673182](https://www.wikidata.org/wiki/Q1673182),https://ncatlab.org/nlab/show/irreducible%2Btopological%2Bspace
[Q621850](https://www.wikidata.org/wiki/Q621850),https://ncatlab.org/nlab/show/irreflexive%2Brelation
[Q129368](https://www.wikidata.org/wiki/Q129368),https://ncatlab.org/nlab/show/Irving%2BKaplansky
[Q381347](https://www.wikidata.org/wiki/Q381347),https://ncatlab.org/nlab/show/Irving%2BSegal
[Q15421399](https://www.wikidata.org/wiki/Q15421399),https://ncatlab.org/nlab/show/Isaac%2BL.%2BChuang
[Q935](https://www.wikidata.org/wiki/Q935),https://ncatlab.org/nlab/show/Isaac%2BNewton
[Q4218918](https://www.wikidata.org/wiki/Q4218918),https://ncatlab.org/nlab/show/Isabelle
[Q353407](https://www.wikidata.org/wiki/Q353407),https://ncatlab.org/nlab/show/Isadore%2BSinger
[Q6078534](https://www.wikidata.org/wiki/Q6078534),https://ncatlab.org/nlab/show/Isaiah%2BKantor
[Q1076349](https://www.wikidata.org/wiki/Q1076349),https://ncatlab.org/nlab/show/Ising%2Bmodel
[Q1674414](https://www.wikidata.org/wiki/Q1674414),https://ncatlab.org/nlab/show/isogeny
[Q1142889](https://www.wikidata.org/wiki/Q1142889),https://ncatlab.org/nlab/show/isolated%2Bpoint
[Q740207](https://www.wikidata.org/wiki/Q740207),https://ncatlab.org/nlab/show/isometry
[Q2211166](https://www.wikidata.org/wiki/Q2211166),https://ncatlab.org/nlab/show/isometry%2Bgroup
