title,link
Hindman's theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Hindman.html#Hindman.FS_partition_regular
sets without arithmetic progressions,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/AP/Three/Defs.html#ThreeAPFree
Roth's theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/Corner/Roth.html#roth_3ap_theorem_nat
Corners theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/Corner/Roth.html#corners_theorem_nat
Behrend's construction,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/AP/Three/Behrend.html#Behrend.roth_lower_bound
doubling constant,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/DoublingConst.html#Finset.addConst
Ruzsa covering lemma,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/RuzsaCovering.html#Set.ruzsa_covering_add
Ruzsa triangle inequality,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/PluenneckeRuzsa.html#Finset.ruzsa_triangle_inequality_sub_sub_sub
Plünnecke-Petridis inequality,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/PluenneckeRuzsa.html#Finset.pluennecke_petridis_inequality_add
Small tripling implies small powers,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/SmallTripling.html#Finset.small_pow_of_small_tripling
Dyson transform,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/ETransform.html#Finset.addDysonETransform
Cauchy-Davenport theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/CauchyDavenport.html#ZMod.cauchy_davenport
Erdős–Ginzburg–Ziv theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/ErdosGinzburgZiv.html#ZMod.erdos_ginzburg_ziv
Additive energy,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/Energy.html#Finset.addEnergy
Freiman homomorphisms,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/FreimanHom.html#IsAddFreimanHom
translation number,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Dynamics/Circle/RotationNumber/TranslationNumber.html#CircleDeg1Lift.translationNumber
translation numbers define a group action up to semiconjugacy,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Dynamics/Circle/RotationNumber/TranslationNumber.html#CircleDeg1Lift.semiconj_of_group_action_of_forall_translationNumber_eq
translation number defines a homeomorphism up to semiconjugacy,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Dynamics/Circle/RotationNumber/TranslationNumber.html#CircleDeg1Lift.semiconj_of_bijective_of_translationNumber_eq
omega-limit sets,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Dynamics/OmegaLimit.html#omegaLimit
fixed points,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Dynamics/FixedPoints/Basic.html#Function.fixedPoints
periodic points,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Dynamics/PeriodicPts/Defs.html#Function.periodicPts
list,https://leanprover-community.github.io/mathlib4_docs/Init/Prelude.html#List
array,https://leanprover-community.github.io/mathlib4_docs/Init/Prelude.html#Array
difference list,https://leanprover-community.github.io/mathlib4_docs/Batteries/Data/DList/Basic.html#Batteries.DList
lazy list,https://leanprover-community.github.io/mathlib4_docs/Batteries/Data/MLList/Basic.html#MLList
stream,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Stream/Defs.html#Stream'
sequence,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Seq/Defs.html#Stream'.Seq
weak sequence,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/WSeq/Basic.html#Stream'.WSeq
set,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Set/Defs.html#Set
finite set,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Finset/Defs.html#Finset
multiset,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Multiset/Defs.html#Multiset
ordered set,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Ordmap/Ordset.html#Ordset
key-value map,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/List/AList.html#AList
red-black map,https://leanprover-community.github.io/mathlib4_docs/Batteries/Data/RBMap/Basic.html#Batteries.RBMap
hash map,https://leanprover-community.github.io/mathlib4_docs/Std/Data/HashMap/Basic.html#Std.HashMap
finitely supported function,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Finsupp/Defs.html#Finsupp
finite map,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Finmap.html#Finmap
tree,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Tree/Basic.html#Tree
red-black tree,https://leanprover-community.github.io/mathlib4_docs/Batteries/Data/RBMap/Basic.html#Batteries.RBSet
size-balanced binary search tree,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Ordmap/Ordnode.html#Ordnode
W type,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/W/Basic.html#WType
in terms of general recursive functions,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/Partrec.html#Computable
in terms of Turing machines,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/TMComputable.html#Turing.TM2Computable
primitive recursive function,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/Primrec.html#Primrec
Ackermann function,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/Ackermann.html#ack
Turing machine,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/PostTuringMachine.html#Turing.TM0.Machine
halting problem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/Halting.html#ComputablePred.halting_problem
Rice theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/Halting.html#ComputablePred.rice
combinatorial game,https://leanprover-community.github.io/mathlib4_docs/Mathlib/SetTheory/Game/Basic.html#SetTheory.Game
Turing degrees,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/TuringDegree.html#TuringDegree
polynomial-time computation,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/TMComputable.html#Turing.TM2ComputableInPolyTime
language,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/Language.html#Language
Arden's lemma,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/Language.html#Language.self_eq_mul_add_iff
regular language,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/DFA.html#Language.IsRegular
DFA,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/DFA.html#DFA
NFA,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/NFA.html#NFA
$\varepsilon$-NFA,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/EpsilonNFA.html#εNFA
regular expression,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/RegularExpressions.html#RegularExpression
context-free language,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/ContextFreeGrammar.html#Language.IsContextFree
context-free grammar,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/ContextFreeGrammar.html#ContextFreeGrammar
ordinal,https://leanprover-community.github.io/mathlib4_docs/Mathlib/SetTheory/Ordinal/Basic.html#Ordinal
cardinal,https://leanprover-community.github.io/mathlib4_docs/Mathlib/SetTheory/Cardinal/Defs.html#Cardinal
model of ZFC,https://leanprover-community.github.io/mathlib4_docs/Mathlib/SetTheory/ZFC/Basic.html#ZFSet
first-order structure,https://leanprover-community.github.io/mathlib4_docs/Mathlib/ModelTheory/Basic.html#FirstOrder.Language.Structure
first-order formula,https://leanprover-community.github.io/mathlib4_docs/Mathlib/ModelTheory/Syntax.html#FirstOrder.Language.Formula
satisfiability,https://leanprover-community.github.io/mathlib4_docs/Mathlib/ModelTheory/Satisfiability.html#FirstOrder.Language.Theory.IsSatisfiable
substructure,https://leanprover-community.github.io/mathlib4_docs/Mathlib/ModelTheory/Substructures.html#FirstOrder.Language.Substructure
definable set,https://leanprover-community.github.io/mathlib4_docs/Mathlib/ModelTheory/Definability.html#Set.Definable
elementary embedding,https://leanprover-community.github.io/mathlib4_docs/Mathlib/ModelTheory/ElementaryMaps.html#FirstOrder.Language.ElementaryEmbedding
Compactness theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/ModelTheory/Satisfiability.html#FirstOrder.Language.Theory.isSatisfiable_iff_isFinitelySatisfiable
Löwenheim-Skolem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/ModelTheory/Satisfiability.html#FirstOrder.Language.exists_elementaryEmbedding_card_eq
